ID_Paquete,Cliente,Ciudad_Destino,Ciudad_Válida,Latitud,Longitud,Peso_kg,Volumen_Paquete_m3,Dirección
782,Florencia Ballester Marin,Medellín,True,6.239322,-75.531255,15.18,2.09,"Calle 12 #96-51, Medellín, Antioquia, Colombia"
783,Julieta Dueñas-Estevez,Manizales,True,5.115804,-75.419921,73.93,2.9,"Calle 39 #32-18, Manizales, Caldas, Colombia"
784,Rosalinda Cardona Gargallo,Tunja,True,5.499545,-73.326302,15.2,2.57,"Calle 88 #63-95, Tunja, Boyacá, Colombia"
785,José Antonio Casals-Marti,Pereira,True,4.842799,-75.605884,23.83,1.99,"Calle 58 #15-35, Pereira, Risaralda, Colombia"
786,Sabina de Antúnez,Manizales,True,5.08149,-75.46008,57.35,0.39,"Calle 48 #45-77, Manizales, Caldas, Colombia"
787,Maricela Benavente Bayo,Ibagué,True,4.38178,-75.161164,49.19,2.3,"Calle 37 #60-83, Ibagué, Tolima, Colombia"
788,Hernán Eusebio Anglada Clemente,Bucaramanga,True,7.008182,-73.1622,13.57,1.2,"Calle 42 #31-90, Bucaramanga, Santander, Colombia"
789,Rodrigo Bosch,Cali,True,3.470665,-76.448421,65.18,1.41,"Calle 117 #26-22, Cali, Valle del Cauca, Colombia"
790,Verónica Sans Carnero,Medellín,True,6.317398,-75.667542,10.39,1.34,"Calle 83 #62-93, Medellín, Antioquia, Colombia"
791,Heraclio Sanjuan Huerta,Manizales,True,5.193331,-75.400117,60.14,0.53,"Calle 55 #94-78, Manizales, Caldas, Colombia"
792,Anacleto Bernad Pi,Pereira,True,4.892717,-75.736808,8.12,2.7,"Calle 87 #94-16, Pereira, Risaralda, Colombia"
793,Celso de Alegre,Cali,True,3.356083,-76.585222,70.51,2.25,"Calle 23 #48-62, Cali, Valle del Cauca, Colombia"
794,Dulce Vicens-Piñol,Tunja,True,5.573291,-73.426689,66.56,1.7,"Calle 38 #10-19, Tunja, Boyacá, Colombia"
795,Bernardo Amorós Cabeza,Cartagena,True,10.389798,-75.599916,41.0,2.69,"Calle 15 #92-33, Cartagena, Bolívar, Colombia"
796,Amelia Tamarit Barrios,Manizales,True,5.153221,-75.446021,58.93,2.75,"Calle 32 #55-1, Manizales, Caldas, Colombia"
797,Lara Salom,Armenia,True,4.444348,-75.743709,9.44,1.18,"Calle 99 #12-74, Armenia, Quindío, Colombia"
798,Emiliano Montserrat-Moliner,Ibagué,True,4.353703,-75.103738,1.73,1.42,"Calle 46 #52-51, Ibagué, Tolima, Colombia"
799,Mercedes Valentín Martin,Santa Marta,True,11.285441,-74.240042,43.21,2.78,"Calle 64 #89-96, Santa Marta, Magdalena, Colombia"
800,Gonzalo Escudero Nebot,Pasto,True,1.20704,-77.340645,54.27,1.11,"Calle 111 #58-16, Pasto, Nariño, Colombia"
801,Emelina Tudela Galiano,Manizales,True,5.111746,-75.554639,25.51,2.21,"Calle 92 #97-91, Manizales, Caldas, Colombia"
802,Patricia Soler Galán,Pasto,True,1.233065,-77.20326,42.51,1.16,"Calle 39 #55-86, Pasto, Nariño, Colombia"
803,Natividad Barral Millán,Cali,True,3.488028,-76.469324,51.6,0.92,"Calle 103 #16-72, Cali, Valle del Cauca, Colombia"
804,Luís Arana Bravo,Pasto,True,1.104727,-77.302872,22.45,2.96,"Calle 120 #47-72, Pasto, Nariño, Colombia"
805,Cándido Novoa Cueto,Manizales,True,5.187048,-75.523385,45.59,1.45,"Calle 39 #84-5, Manizales, Caldas, Colombia"
806,Tristán Nogueira Fortuny,Bogotá,True,4.507081,-74.131168,13.83,1.61,"Calle 24 #82-79, Bogotá, Cundinamarca, Colombia"
807,Heraclio Aguilar Toledo,Santa Marta,True,11.134839,-74.236141,10.73,0.34,"Calle 42 #9-5, Santa Marta, Magdalena, Colombia"
808,Anselma Escolano Galán,Cali,True,3.499941,-76.591781,65.54,0.09,"Calle 51 #49-39, Cali, Valle del Cauca, Colombia"
809,Berto Enríquez Palau,Tunja,True,5.599373,-73.277732,55.93,2.21,"Calle 42 #50-94, Tunja, Boyacá, Colombia"
810,Soledad Viñas Guillén,Barranquilla,True,10.961601,-74.710099,27.05,1.84,"Calle 84 #87-4, Barranquilla, Atlántico, Colombia"
811,Carmen Mesa Durán,Neiva,True,2.972178,-75.193785,17.11,2.85,"Calle 62 #86-53, Neiva, Huila, Colombia"
812,Sebastian Arcos González,Manizales,True,5.039102,-75.561409,39.42,0.01,"Calle 16 #38-98, Manizales, Caldas, Colombia"
813,Tomás de Sedano,Tunja,True,5.43332,-73.247862,66.88,1.34,"Calle 15 #79-99, Tunja, Boyacá, Colombia"
814,Joaquín Elías Mayo,Manizales,True,5.09546,-75.443667,69.86,2.38,"Calle 13 #58-50, Manizales, Caldas, Colombia"
815,Felicidad Huertas Reig,Bogotá,True,4.608267,-74.019777,19.02,1.87,"Calle 77 #56-17, Bogotá, Cundinamarca, Colombia"
816,Noa Chamorro Nogués,Barranquilla,True,11.063646,-74.70295,4.38,0.43,"Calle 32 #45-85, Barranquilla, Atlántico, Colombia"
817,Reynaldo Anglada Amorós,Cali,True,3.475046,-76.535874,53.41,0.49,"Calle 67 #44-76, Cali, Valle del Cauca, Colombia"
818,Glauco Mariscal-Narváez,Bucaramanga,True,7.072179,-73.132475,65.4,2.83,"Calle 116 #22-92, Bucaramanga, Santander, Colombia"
819,Esmeralda Guerrero Heredia,Medellín,True,6.305213,-75.562182,47.63,1.16,"Calle 60 #95-16, Medellín, Antioquia, Colombia"
820,Manu Blanca Ropero,Pereira,True,4.763971,-75.601354,58.07,0.43,"Calle 60 #94-5, Pereira, Risaralda, Colombia"
821,Che Reig Dávila,Villavicencio,True,4.117435,-73.531659,23.91,2.3,"Calle 51 #45-71, Villavicencio, Meta, Colombia"
822,Nicolasa Guillen Roldán,Armenia,True,4.612181,-75.545437,43.77,0.11,"Calle 73 #77-90, Armenia, Quindío, Colombia"
823,Lorenzo Esteve Escribano,Ibagué,True,4.34275,-75.153085,79.64,0.75,"Calle 36 #74-97, Ibagué, Tolima, Colombia"
824,Pepito del Casanova,Armenia,True,4.682852,-75.714267,74.88,0.22,"Calle 81 #11-84, Armenia, Quindío, Colombia"
825,Manuelita Santos Escolano,Barranquilla,True,11.0727,-74.718273,61.49,2.59,"Calle 97 #43-29, Barranquilla, Atlántico, Colombia"
826,Miguel Ángel Leal Navarrete,Ibagué,True,4.413878,-75.276553,33.18,0.7,"Calle 7 #76-58, Ibagué, Tolima, Colombia"
827,Pánfilo Perera Gil,Ibagué,True,4.496065,-75.228616,59.78,0.9,"Calle 17 #10-85, Ibagué, Tolima, Colombia"
828,Edgardo Peñas Moll,Medellín,True,6.352013,-75.582181,16.61,2.31,"Calle 88 #81-62, Medellín, Antioquia, Colombia"
829,Luis Ángel Pera,Cali,True,3.416579,-76.554944,32.84,0.58,"Calle 110 #86-24, Cali, Valle del Cauca, Colombia"
830,Rosa María Rosell,Tunja,True,5.564112,-73.467996,7.94,0.16,"Calle 110 #8-97, Tunja, Boyacá, Colombia"
831,Constanza Tejada Jara,Santa Marta,True,11.298189,-74.032094,37.99,0.97,"Calle 44 #42-19, Santa Marta, Magdalena, Colombia"
832,Ana Belén Llanos Corominas,Villavicencio,True,4.239703,-73.66555,4.25,1.35,"Calle 95 #49-56, Villavicencio, Meta, Colombia"
833,Quirino Duarte Cabeza,Armenia,True,4.534023,-75.665559,50.09,1.37,"Calle 26 #41-61, Armenia, Quindío, Colombia"
834,Encarnita Cámara Macías,Cali,True,3.383447,-76.504531,13.04,2.71,"Calle 9 #68-4, Cali, Valle del Cauca, Colombia"
835,Marcial Nadal Río,Pasto,True,1.130182,-77.327189,63.4,0.59,"Calle 77 #75-15, Pasto, Nariño, Colombia"
836,Ariel Tovar,Santa Marta,True,11.296405,-74.238479,12.14,0.52,"Calle 21 #28-82, Santa Marta, Magdalena, Colombia"
837,Quirino Tormo Rivera,Cali,True,3.336713,-76.489167,10.7,1.57,"Calle 52 #93-73, Cali, Valle del Cauca, Colombia"
838,Natividad del Izaguirre,Pereira,True,4.855151,-75.776743,50.98,1.61,"Calle 72 #90-7, Pereira, Risaralda, Colombia"
839,Sol Flor,Ibagué,True,4.306256,-75.156081,47.5,1.11,"Calle 115 #84-21, Ibagué, Tolima, Colombia"
840,Segismundo Falcón Merino,Santa Marta,True,11.266782,-74.067849,37.79,1.78,"Calle 20 #78-56, Santa Marta, Magdalena, Colombia"
841,Ale Marín Vall,Cali,True,3.34872,-76.555525,67.53,0.25,"Calle 68 #88-42, Cali, Valle del Cauca, Colombia"
842,Sofía Mendizábal,Medellín,True,6.236323,-75.589657,26.27,0.75,"Calle 26 #25-98, Medellín, Antioquia, Colombia"
843,Anastasio de Soriano,Pasto,True,1.14777,-77.228137,57.63,2.94,"Calle 68 #74-9, Pasto, Nariño, Colombia"
844,Isidora Zabaleta Ramis,Santa Marta,True,11.284317,-74.139759,74.82,2.8,"Calle 92 #95-88, Santa Marta, Magdalena, Colombia"
845,Rosalinda Pont Yáñez,Pasto,True,1.237709,-77.10904,20.67,0.71,"Calle 50 #66-31, Pasto, Nariño, Colombia"
846,Iris Atienza Barroso,Pereira,True,4.847518,-75.761025,68.43,1.87,"Calle 74 #50-51, Pereira, Risaralda, Colombia"
847,Susana Blazquez Fernandez,Bogotá,True,4.752893,-74.014959,75.14,1.13,"Calle 73 #11-19, Bogotá, Cundinamarca, Colombia"
848,Raúl Santos,Bogotá,True,4.770868,-74.186624,54.16,2.29,"Calle 22 #73-93, Bogotá, Cundinamarca, Colombia"
849,Aarón Cano Lladó,Manizales,True,5.09436,-75.431706,79.28,1.94,"Calle 70 #21-71, Manizales, Caldas, Colombia"
850,Ramona Torrecilla Calvet,Barranquilla,True,10.918119,-74.714944,18.71,0.03,"Calle 36 #61-23, Barranquilla, Atlántico, Colombia"
851,María Luisa Borrás Hervia,Pereira,True,4.755102,-75.616386,17.27,2.33,"Calle 48 #43-41, Pereira, Risaralda, Colombia"
852,Manuela del Moya,Pereira,True,4.739786,-75.666816,72.59,0.05,"Calle 57 #18-20, Pereira, Risaralda, Colombia"
853,Guiomar Torrents,Tunja,True,5.485761,-73.240121,2.41,1.31,"Calle 10 #91-1, Tunja, Boyacá, Colombia"
854,Cristian Montserrat Ribera,Armenia,True,4.579691,-75.563055,54.34,0.63,"Calle 14 #10-16, Armenia, Quindío, Colombia"
855,Olimpia Almansa Moraleda,Bogotá,True,4.785164,-74.158607,14.54,1.38,"Calle 119 #17-1, Bogotá, Cundinamarca, Colombia"
856,Heliodoro Polo Neira,Santa Marta,True,11.195173,-74.044803,78.64,1.43,"Calle 92 #87-57, Santa Marta, Magdalena, Colombia"
857,Violeta Casandra Alberdi Chico,Pereira,True,4.88974,-75.739975,41.81,2.84,"Calle 118 #68-38, Pereira, Risaralda, Colombia"
858,Inmaculada Pinedo Báez,Neiva,True,2.893952,-75.201494,13.26,2.75,"Calle 66 #97-30, Neiva, Huila, Colombia"
859,Ciríaco del Aliaga,Medellín,True,6.321158,-75.518304,45.98,1.53,"Calle 5 #6-53, Medellín, Antioquia, Colombia"
860,Tadeo Canals,Cali,True,3.466091,-76.51357,2.57,2.66,"Calle 44 #56-35, Cali, Valle del Cauca, Colombia"
861,Inés de Peña,Bucaramanga,True,7.092391,-73.177223,7.0,2.25,"Calle 62 #79-20, Bucaramanga, Santander, Colombia"
862,Javiera Campillo Losada,Neiva,True,2.814244,-75.382359,22.32,1.55,"Calle 80 #61-72, Neiva, Huila, Colombia"
863,Susanita de Cerdán,Bucaramanga,True,7.189393,-73.124303,16.47,2.53,"Calle 13 #9-78, Bucaramanga, Santander, Colombia"
864,Elba Sans Porta,Pereira,True,4.871425,-75.618284,28.58,1.67,"Calle 53 #39-62, Pereira, Risaralda, Colombia"
865,Bonifacio Barrena,Bogotá,True,4.637671,-74.171068,4.75,0.43,"Calle 101 #31-81, Bogotá, Cundinamarca, Colombia"
866,Mamen Barros,Neiva,True,2.931352,-75.19,67.53,1.97,"Calle 20 #52-86, Neiva, Huila, Colombia"
867,Eugenio Noriega Pont,Barranquilla,True,11.031527,-74.708912,4.29,0.31,"Calle 48 #84-86, Barranquilla, Atlántico, Colombia"
868,Prudencio Carrasco Olivé,Bogotá,True,4.528511,-74.112619,41.58,2.14,"Calle 13 #71-35, Bogotá, Cundinamarca, Colombia"
869,Ainara Pineda Jimenez,Cartagena,True,10.325954,-75.575961,60.54,2.69,"Calle 78 #63-77, Cartagena, Bolívar, Colombia"
870,Estrella Flavia Batlle Larrañaga,Bogotá,True,4.638871,-74.184768,73.77,2.89,"Calle 117 #71-89, Bogotá, Cundinamarca, Colombia"
871,Rafa Palma Arnau,Armenia,True,4.494244,-75.640853,45.18,0.28,"Calle 109 #59-99, Armenia, Quindío, Colombia"
872,Genoveva Barceló,Tunja,True,5.40673,-73.201185,68.38,0.4,"Calle 3 #27-90, Tunja, Boyacá, Colombia"
873,Pancho Palomo Quintero,Armenia,True,4.506074,-75.606807,1.58,2.33,"Calle 13 #82-3, Armenia, Quindío, Colombia"
874,Quirino Laguna Valenzuela,Medellín,True,6.32408,-75.601322,24.63,2.73,"Calle 10 #69-44, Medellín, Antioquia, Colombia"
875,Jimena Clemente Hernández,Pasto,True,1.179444,-77.104894,75.72,2.95,"Calle 96 #64-76, Pasto, Nariño, Colombia"
876,Nydia Ferrando Cabanillas,Pasto,True,1.167905,-77.248226,51.66,1.24,"Calle 10 #55-33, Pasto, Nariño, Colombia"
877,Luciana Sonia Roman Hervás,Cartagena,True,10.45008,-75.547967,38.03,1.49,"Calle 85 #77-43, Cartagena, Bolívar, Colombia"
878,Baltasar Amat Ferrández,Bogotá,True,4.751078,-74.130922,37.43,1.2,"Calle 41 #7-77, Bogotá, Cundinamarca, Colombia"
879,Felix Calleja Lerma,Tunja,True,5.424031,-73.425626,40.79,1.93,"Calle 73 #48-61, Tunja, Boyacá, Colombia"
880,Eusebia María Del Carmen Vilanova Ballester,Bogotá,True,4.716886,-74.181707,43.6,1.56,"Calle 9 #50-48, Bogotá, Cundinamarca, Colombia"
881,Tania del Quintana,Armenia,True,4.532772,-75.694799,34.95,2.93,"Calle 115 #68-2, Armenia, Quindío, Colombia"
882,Ulises Benavent Feijoo,Ibagué,True,4.349706,-75.199522,75.99,2.55,"Calle 106 #15-11, Ibagué, Tolima, Colombia"
883,Alberto Yáñez Amigó,Bucaramanga,True,7.001229,-73.192044,1.01,1.11,"Calle 5 #21-96, Bucaramanga, Santander, Colombia"
884,Herberto Duran Ros,Bucaramanga,True,7.161121,-73.146034,3.86,0.88,"Calle 89 #68-80, Bucaramanga, Santander, Colombia"
885,Ángeles Casanovas Salmerón,Pasto,True,1.200532,-77.393325,11.39,0.25,"Calle 90 #25-85, Pasto, Nariño, Colombia"
886,Jessica Pinilla Crespi,Santa Marta,True,11.240408,-74.279155,54.77,1.62,"Calle 93 #56-42, Santa Marta, Magdalena, Colombia"
887,Maximiano del Andreu,Barranquilla,True,11.091492,-74.715268,37.02,1.69,"Calle 22 #83-46, Barranquilla, Atlántico, Colombia"
888,Juan Luis Huerta Amorós,Bogotá,True,4.792451,-74.035972,20.79,2.42,"Calle 101 #92-17, Bogotá, Cundinamarca, Colombia"
889,Mateo del Barreda,Barranquilla,True,10.935677,-74.708517,31.4,1.84,"Calle 22 #58-9, Barranquilla, Atlántico, Colombia"
890,Arcelia Pombo Barberá,Bucaramanga,True,7.029833,-73.047941,51.89,0.91,"Calle 53 #25-23, Bucaramanga, Santander, Colombia"
891,Juanito Alba-Peña,Armenia,True,4.578591,-75.713756,15.47,2.2,"Calle 60 #87-43, Armenia, Quindío, Colombia"
892,Reyes Vall Mármol,Pereira,True,4.851901,-75.748838,21.34,1.76,"Calle 120 #37-84, Pereira, Risaralda, Colombia"
893,Alcides Nogués-Granados,Neiva,True,2.886391,-75.322657,27.91,2.41,"Calle 11 #73-44, Neiva, Huila, Colombia"
894,Leandra Tomás-Jimenez,Tunja,True,5.577564,-73.472374,45.66,2.85,"Calle 20 #24-7, Tunja, Boyacá, Colombia"
895,Tatiana de Palmer,Santa Marta,True,11.280542,-74.142916,8.14,1.55,"Calle 89 #47-3, Santa Marta, Magdalena, Colombia"
896,Aurelia Moll Montero,Ibagué,True,4.385811,-75.219234,60.61,0.33,"Calle 93 #11-70, Ibagué, Tolima, Colombia"
897,Cándido de Pons,Bucaramanga,True,7.069904,-73.036298,22.13,0.8,"Calle 112 #78-70, Bucaramanga, Santander, Colombia"
898,Reina Aroca,Manizales,True,5.119412,-75.554511,44.43,2.56,"Calle 23 #74-43, Manizales, Caldas, Colombia"
899,Felicia Loida Alsina Lluch,Cali,True,3.47664,-76.544416,48.6,0.12,"Calle 77 #58-97, Cali, Valle del Cauca, Colombia"
900,Azeneth Fajardo Espejo,Pasto,True,1.14797,-77.148533,59.35,2.27,"Calle 17 #70-23, Pasto, Nariño, Colombia"
901,Irma Juanita Bosch Planas,Villavicencio,True,4.229647,-73.58477,40.69,1.79,"Calle 64 #38-5, Villavicencio, Meta, Colombia"
902,Cecilia Agustín Pujol,Neiva,True,2.942272,-75.165654,30.75,1.36,"Calle 83 #35-59, Neiva, Huila, Colombia"
903,Teresita América Toledo Cáceres,Pereira,True,4.898222,-75.722117,43.3,1.65,"Calle 34 #87-23, Pereira, Risaralda, Colombia"
904,Ariadna Carreño Sabater,Barranquilla,True,11.040957,-74.82896,72.76,2.82,"Calle 63 #94-54, Barranquilla, Atlántico, Colombia"
905,Evaristo Ibáñez,Ibagué,True,4.398313,-75.149423,35.51,1.65,"Calle 88 #73-64, Ibagué, Tolima, Colombia"
906,Juan Manuel Ferrán Montenegro,Cali,True,3.398326,-76.599307,23.1,2.65,"Calle 77 #91-4, Cali, Valle del Cauca, Colombia"
907,Aureliano Cózar Valderrama,Cartagena,True,10.483788,-75.462326,62.25,1.33,"Calle 64 #79-91, Cartagena, Bolívar, Colombia"
908,Lucía Bermudez Mariscal,Ibagué,True,4.442071,-75.237017,22.62,2.5,"Calle 7 #24-90, Ibagué, Tolima, Colombia"
909,Marino Carnero Lopez,Manizales,True,5.089584,-75.492522,45.36,1.06,"Calle 43 #58-24, Manizales, Caldas, Colombia"
910,Angelita Criado Puente,Villavicencio,True,4.261301,-73.564751,46.26,2.42,"Calle 67 #10-76, Villavicencio, Meta, Colombia"
911,Aristides Acevedo Castells,Armenia,True,4.418656,-75.734384,41.83,1.89,"Calle 90 #27-36, Armenia, Quindío, Colombia"
912,Pío Mora,Bucaramanga,True,7.042749,-73.02366,59.08,2.45,"Calle 60 #26-98, Bucaramanga, Santander, Colombia"
913,Cándida Iglesias Fuentes,Medellín,True,6.159919,-75.599081,60.98,2.33,"Calle 11 #76-28, Medellín, Antioquia, Colombia"
914,Leonor Bárbara Abril Orozco,Cartagena,True,10.358741,-75.485968,31.67,2.6,"Calle 60 #49-3, Cartagena, Bolívar, Colombia"
915,Maxi Tamayo,Medellín,True,6.228446,-75.574691,38.77,1.53,"Calle 9 #1-41, Medellín, Antioquia, Colombia"
916,Claudia Cobo Ortega,Neiva,True,2.83656,-75.158311,49.12,1.64,"Calle 38 #39-15, Neiva, Huila, Colombia"
917,Francisca Cano Ponce,Ibagué,True,4.421953,-75.128637,28.18,0.31,"Calle 89 #72-61, Ibagué, Tolima, Colombia"
918,Alba Carranza Galván,Neiva,True,2.926579,-75.283759,37.89,0.9,"Calle 110 #77-28, Neiva, Huila, Colombia"
919,Maristela Domingo,Pereira,True,4.846793,-75.614093,20.23,0.6,"Calle 116 #92-89, Pereira, Risaralda, Colombia"
920,Modesta Santiago Vicens,Neiva,True,2.950286,-75.123963,79.78,1.2,"Calle 61 #50-33, Neiva, Huila, Colombia"
921,Guadalupe Dueñas Somoza,Santa Marta,True,11.217147,-74.096463,17.01,2.82,"Calle 12 #36-71, Santa Marta, Magdalena, Colombia"
922,Gilberto Gallego,Barranquilla,True,10.924916,-74.787961,65.2,1.44,"Calle 118 #56-39, Barranquilla, Atlántico, Colombia"
923,Eliana del Ribas,Pereira,True,4.813959,-75.688894,42.65,0.49,"Calle 14 #86-50, Pereira, Risaralda, Colombia"
924,Calisto Poza Almeida,Barranquilla,True,11.045575,-74.814881,38.94,1.15,"Calle 63 #32-14, Barranquilla, Atlántico, Colombia"
925,Efraín Valenciano Requena,Neiva,True,2.836758,-75.266762,57.57,1.71,"Calle 76 #90-83, Neiva, Huila, Colombia"
926,Antonia Cervantes Baró,Bogotá,True,4.522045,-74.187528,59.39,0.68,"Calle 2 #70-78, Bogotá, Cundinamarca, Colombia"
927,Delia Maza,Cali,True,3.332829,-76.467714,13.09,0.09,"Calle 21 #49-79, Cali, Valle del Cauca, Colombia"
928,Amado Norberto Azcona Lloret,Manizales,True,5.196353,-75.570754,26.9,0.89,"Calle 1 #49-8, Manizales, Caldas, Colombia"
929,Paula Puig Barón,Bogotá,True,4.598777,-74.19362,66.82,0.24,"Calle 36 #51-13, Bogotá, Cundinamarca, Colombia"
930,Juan Pablo Múgica Perelló,Ibagué,True,4.48368,-75.115305,73.83,1.8,"Calle 9 #69-11, Ibagué, Tolima, Colombia"
931,Teófila Lobato,Barranquilla,True,11.09489,-74.70161,15.67,1.97,"Calle 6 #9-20, Barranquilla, Atlántico, Colombia"
932,Raimundo Sebastián Feliu,Cartagena,True,10.375445,-75.480425,69.4,2.7,"Calle 19 #65-75, Cartagena, Bolívar, Colombia"
933,Cristian Figueras Prada,Pasto,True,1.215198,-77.274205,11.15,2.84,"Calle 85 #68-37, Pasto, Nariño, Colombia"
934,Cloe Muñoz Vila,Villavicencio,True,4.082757,-73.535131,54.46,1.77,"Calle 56 #84-78, Villavicencio, Meta, Colombia"
935,Cecilia Cobo,Bucaramanga,True,7.170121,-73.111126,51.35,2.14,"Calle 18 #28-44, Bucaramanga, Santander, Colombia"
936,Chita Cases Roselló,Medellín,True,6.238008,-75.542619,42.58,1.03,"Calle 114 #72-97, Medellín, Antioquia, Colombia"
937,Maura del Rosales,Cartagena,True,10.469907,-75.57056,12.07,2.08,"Calle 39 #93-65, Cartagena, Bolívar, Colombia"
938,Sigfrido Zamora Gomis,Pereira,True,4.702906,-75.723776,13.65,1.53,"Calle 35 #96-12, Pereira, Risaralda, Colombia"
939,Ismael Checa Abril,Bucaramanga,True,7.085955,-73.186929,15.54,1.14,"Calle 19 #81-71, Bucaramanga, Santander, Colombia"
940,Rosalía de Gallo,Cartagena,True,10.351843,-75.599621,41.29,2.94,"Calle 60 #28-11, Cartagena, Bolívar, Colombia"
941,Herberto Marin Priego,Cartagena,True,10.300449,-75.448778,11.52,0.32,"Calle 61 #5-11, Cartagena, Bolívar, Colombia"
942,Jose Luis Gual Hidalgo,Neiva,True,2.937096,-75.386623,15.66,0.31,"Calle 31 #86-47, Neiva, Huila, Colombia"
943,Zoraida Zabala Checa,Ibagué,True,4.453667,-75.106181,54.38,0.48,"Calle 120 #68-38, Ibagué, Tolima, Colombia"
944,Cayetana Rios Martorell,Bogotá,True,4.792688,-74.149182,60.0,0.17,"Calle 15 #50-39, Bogotá, Cundinamarca, Colombia"
945,Apolonia Bayo Salvà,Barranquilla,True,11.088877,-74.833146,55.15,2.82,"Calle 103 #22-63, Barranquilla, Atlántico, Colombia"
946,Nico Trujillo Guillen,Bucaramanga,True,7.115367,-73.069655,38.62,2.5,"Calle 40 #28-46, Bucaramanga, Santander, Colombia"
947,Adolfo Maestre Cañizares,Pereira,True,4.746436,-75.607752,53.46,1.27,"Calle 85 #60-61, Pereira, Risaralda, Colombia"
948,María Ángeles Baquero Galindo,Tunja,True,5.552456,-73.374849,53.07,1.06,"Calle 93 #68-92, Tunja, Boyacá, Colombia"
949,Anacleto Olivera García,Manizales,True,5.063829,-75.529218,73.69,0.1,"Calle 38 #27-29, Manizales, Caldas, Colombia"
950,Flor Adriana Quero Barrena,Barranquilla,True,10.937016,-74.769224,31.68,0.32,"Calle 22 #47-26, Barranquilla, Atlántico, Colombia"
951,Jose Ramón Feliu Andreu,Armenia,True,4.688516,-75.568726,39.35,0.23,"Calle 84 #56-96, Armenia, Quindío, Colombia"
952,Reyes Florentino Sarabia Lorenzo,Pereira,True,4.735111,-75.726433,3.05,0.96,"Calle 22 #94-84, Pereira, Risaralda, Colombia"
953,Olga Florinda Uriarte Fábregas,Bucaramanga,True,7.050195,-73.120627,13.07,0.21,"Calle 59 #96-99, Bucaramanga, Santander, Colombia"
954,Bartolomé del Aguiló,Ibagué,True,4.336556,-75.190409,3.08,2.53,"Calle 70 #10-78, Ibagué, Tolima, Colombia"
955,Plinio Monreal-Rey,Bucaramanga,True,7.107288,-73.144746,35.32,1.98,"Calle 90 #94-45, Bucaramanga, Santander, Colombia"
956,Urbano Gisbert,Tunja,True,5.498234,-73.404573,75.73,0.21,"Calle 106 #32-86, Tunja, Boyacá, Colombia"
957,Esther Castell,Santa Marta,True,11.24386,-74.081779,67.88,0.15,"Calle 18 #42-19, Santa Marta, Magdalena, Colombia"
958,Domitila Puig Tomé,Cali,True,3.389841,-76.571823,69.24,1.1,"Calle 64 #40-16, Cali, Valle del Cauca, Colombia"
959,Lupe Pozo Arellano,Villavicencio,True,4.161228,-73.616174,51.99,2.65,"Calle 38 #34-65, Villavicencio, Meta, Colombia"
960,Marita Salas,Villavicencio,True,4.050838,-73.629625,63.95,0.76,"Calle 36 #34-58, Villavicencio, Meta, Colombia"
961,Dionisia Montoya,Armenia,True,4.655767,-75.663341,46.14,1.85,"Calle 89 #8-35, Armenia, Quindío, Colombia"
962,Rosendo Venceslás Quintana Hervia,Pereira,True,4.752923,-75.721444,48.95,1.65,"Calle 7 #38-56, Pereira, Risaralda, Colombia"
963,Francisca Torrijos Montes,Villavicencio,True,4.141959,-73.545435,3.46,0.12,"Calle 85 #26-82, Villavicencio, Meta, Colombia"
964,Juan Gargallo Melero,Santa Marta,True,11.244935,-74.272421,10.88,0.69,"Calle 87 #93-49, Santa Marta, Magdalena, Colombia"
965,Eustaquio Cortina Tello,Santa Marta,True,11.213173,-74.266435,35.81,0.67,"Calle 116 #48-29, Santa Marta, Magdalena, Colombia"
966,Prudencia Plaza Prats,Armenia,True,4.680314,-75.507277,8.39,1.45,"Calle 45 #2-62, Armenia, Quindío, Colombia"
967,Vera Frías Belda,Santa Marta,True,11.165376,-74.28596,12.3,2.72,"Calle 10 #79-68, Santa Marta, Magdalena, Colombia"
968,Ani Zabala Agustín,Pereira,True,4.728071,-75.795846,62.5,0.97,"Calle 116 #39-20, Pereira, Risaralda, Colombia"
969,Pepito Abella,Cartagena,True,10.463549,-75.497788,66.96,2.78,"Calle 110 #17-25, Cartagena, Bolívar, Colombia"
970,Cirino Rivera Castejón,Armenia,True,4.477352,-75.774855,34.78,2.4,"Calle 106 #26-92, Armenia, Quindío, Colombia"
971,Felipe Viña Fonseca,Cartagena,True,10.400462,-75.534408,57.47,1.85,"Calle 58 #94-89, Cartagena, Bolívar, Colombia"
972,Dolores Roma Salmerón,Cartagena,True,10.401042,-75.41508,56.74,0.58,"Calle 7 #94-22, Cartagena, Bolívar, Colombia"
973,Bautista Lozano-Bernat,Pasto,True,1.287501,-77.162142,64.19,1.52,"Calle 82 #16-11, Pasto, Nariño, Colombia"
974,Águeda Tejero-Cruz,Neiva,True,2.829323,-75.13309,27.0,2.66,"Calle 64 #79-93, Neiva, Huila, Colombia"
975,Arsenio Pascual Rius,Barranquilla,True,10.937131,-74.729642,28.81,1.92,"Calle 1 #99-36, Barranquilla, Atlántico, Colombia"
976,Raimundo Camacho Soriano,Pereira,True,4.873067,-75.628073,39.17,1.53,"Calle 39 #67-76, Pereira, Risaralda, Colombia"
977,Bibiana Baquero Luz,Tunja,True,5.479504,-73.491147,54.88,1.96,"Calle 70 #92-38, Tunja, Boyacá, Colombia"
